order_long,order_short,week,position,song,artist
34219,2807,1/11/14,35,Turn Down For What,DJ Snake
34222,2808,1/11/14,38,Replay,Zendaya
34224,2809,1/11/14,40,Let It Go,Demi Lovato
34264,2810,1/18/14,40,Talk Dirty,Jason Derulo
34284,2811,1/25/14,20,The Man,Aloe Blacc
34322,2812,2/1/14,18,Happy,Pharrell Williams
34328,2813,2/1/14,24,Can't Remember To Forget You,Shakira
34340,2814,2/1/14,35,Hey Brother,Avicii
34381,2815,2/8/14,37,When She Says Baby,Jason Aldean
34413,2816,2/15/14,29,Young Girls,Bruno Mars
34424,2817,2/15/14,40,Invisible,Hunter Hayes
34458,2818,2/22/14,34,Chillin' It,Cole Swindell
34496,2819,3/1/14,32,Neon Lights,Demi Lovato
34499,2820,3/1/14,35,Animals,Martin Garrix
34508,2821,3/8/14,4,All Of Me,John Legend
34543,2822,3/8/14,39,Bottoms Up,Brantley Gilbert
34565,2823,3/15/14,21,Partition,Beyonce Knowles
34582,2824,3/15/14,38,I Hold On,Dierks Bentley
34604,2825,3/22/14,20,Magic,Coldplay
34607,2826,3/22/14,23,#SELFIE,Chainsmokers
34617,2827,3/22/14,33,Loyal,Chris Brown
34619,2828,3/22/14,35,This Is How We Roll,Florida Georgia Line
34620,2829,3/22/14,36,Doin' What She Likes,Blake Shelton
34631,2830,3/29/14,7,We Might Be Dead By Tomorrow,SoKo
34653,2831,3/29/14,29,Na Na,Trey Songz
34664,2832,3/29/14,40,Not A Bad Thing,Justin Timberlake
34702,2833,4/5/14,38,La La La,Naughty Boy
34703,2834,4/5/14,39,Drink To That All Night,Jerrod Niemann
34742,2835,4/12/14,38,Play It Again,Luke Bryan
34781,2836,4/19/14,37,Fancy,Iggy Azalea
34824,2837,4/26/14,40,Summer,Calvin Harris
34854,2838,5/3/14,30,Me And My Broken Heart,Rixton
34856,2839,5/3/14,32,Wild Wild Love,Pitbull
34857,2840,5/3/14,33,Birthday,Katy Perry
34858,2841,5/3/14,34,Give Me Back My Hometown,Eric Church
34897,2842,5/10/14,33,Move That Doh,Future
34904,2843,5/10/14,40,She Looks So Perfect,5 Seconds Of Summer
34907,2844,5/17/14,3,Problem,Ariana Grande
34920,2845,5/17/14,16,Love Never Felt So Good,Michael Jackson
34926,2846,5/17/14,22,A Sky Full Of Stars,Coldplay
34927,2847,5/17/14,23,Am I Wrong,Nico
34963,2848,5/24/14,19,Wiggle,Jason Derulo
34975,2849,5/24/14,31,Latch,Disclosure
34982,2850,5/24/14,38,Rude,Magic!
35015,2851,5/31/14,31,Good Girls,5 Seconds Of Summer
35016,2852,5/31/14,32,Believe Me,Lil Wayne
35023,2853,5/31/14,39,Automatic,Miranda Lambert
35024,2854,5/31/14,40,Pills N Potions,Nicki Minaj
35076,2855,6/14/14,12,Stay With Me,Sam Smith
35138,2856,6/21/14,34,Chandelier,Sia
35141,2857,6/21/14,37,Come With Me Now,Kongos
35143,2858,6/21/14,39,Drunk On A Plane,Dierks Bentley
35158,2859,6/28/14,14,Classic,MKTO
35165,2860,6/28/14,21,Hangover,PSY
35176,2861,6/28/14,32,Bailando,Enrique Iglesias
35182,2862,6/28/14,38,My Eyes,Blake Shelton
35184,2863,6/28/14,40,Don't,Ed Sheeran
35195,2864,7/5/14,11,Maps,Maroon 5
35205,2865,7/5/14,21,Kiss Me Kiss Me,5 Seconds Of Summer
35239,2866,7/12/14,15,Somethin' Bad,Miranda Lambert
35244,2867,7/12/14,20,Life Of The Party,Shawn Mendes
35257,2868,7/12/14,33,Really Don't Care,Demi Lovato
35260,2869,7/12/14,36,2 On,Tinashe
35261,2870,7/12/14,37,American Kids,Kenny Chesney
35264,2871,7/12/14,40,Shower,Becky G
35275,2872,7/19/14,11,Break Free,Ariana Grande
35277,2873,7/19/14,13,Amnesia,5 Seconds Of Summer
35279,2874,7/19/14,15,Boom Clap,Charli XCX
35314,2875,7/26/14,10,Dirt,Florida Georgia Line
35364,2876,8/2/14,20,Everything I Didn't Say,5 Seconds Of Summer
35384,2877,8/2/14,40,Word Crimes,Weird Al Yankovic
35391,2878,8/9/14,7,Bang Bang,"Jessie J, Ariana Grande"
35421,2879,8/9/14,37,Habits (Stay High),Tove Lo
35432,2880,8/16/14,8,All About That Bass,Meghan Trainor
35438,2881,8/16/14,14,Don't Tell 'Em,Jeremih
35478,2882,8/23/14,14,Anaconda,Nicki Minaj
35494,2883,8/23/14,30,No Mediocre,T.I.
35504,2884,8/23/14,40,Meanwhile Back At Mama's,Tim McGraw
35510,2885,8/30/14,6,Black Widow,Iggy Azalea
35534,2886,8/30/14,30,Cool Kids,Echosmith
35537,2887,8/30/14,33,New Flame,"Chris Brown, Usher"
35544,2888,8/30/14,40,Best Mistake,Ariana Grande
35545,2889,9/6/14,1,Shake It Off,Taylor Swift
35636,2890,9/20/14,12,Rather Be,Clean Bandit
35643,2891,9/20/14,19,Hot Boy,Bobby Shmurda
35644,2892,9/20/14,20,Burnin' It Down,Jason Aldean
35648,2893,9/20/14,24,This Is How We Do,Katy Perry
35655,2894,9/20/14,31,Lifestyle,Rich Gang
35659,2895,9/20/14,35,0 To 100 / The Catch Up,Drake
35660,2896,9/20/14,36,No Flex Zone,Rae Sremmurd
35664,2897,9/20/14,40,Bartender,Lady Antebellum
35684,2898,9/27/14,20,Centuries,Fall Out Boy
35690,2899,9/27/14,26,Blame,Calvin Harris
35719,2900,10/4/14,15,Booty,Jennifer Lopez
35728,2901,10/4/14,24,Fireball,Pitbull
35734,2902,10/4/14,30,Trumpets,Jason Derulo
35744,2903,10/4/14,40,Leave The Night On,Sam Hunt
35772,2904,10/11/14,28,Animals,Maroon 5
35776,2905,10/11/14,32,i,Kendrick Lamar
35794,2906,10/18/14,10,Steal My Girl,One Direction
35802,2907,10/18/14,18,Something In The Water,Carrie Underwood
35819,2908,10/18/14,35,Waves,Mr Probz
35823,2909,10/18/14,39,Jealous,Nick Jonas
35824,2910,10/18/14,40,Neon Light,Blake Shelton
35842,2911,10/25/14,18,I'm Not The Only One,Sam Smith
35853,2912,10/25/14,29,Ew!,Jimmy Fallon
35880,2913,11/1/14,16,Out Of The Woods,Taylor Swift
35892,2914,11/1/14,28,Take Me To Church,Hozier
35934,2915,11/8/14,30,I Don't F*** With You,Big Sean
35936,2916,11/8/14,32,Tuesday,I Love Makonnen
35937,2917,11/8/14,33,Love Me Harder,Ariana Grande
35940,2918,11/8/14,36,No Type,Rae Sremmurd
35943,2919,11/8/14,39,Baby Don't Lie,Gwen Stefani
35958,2920,11/15/14,14,Blank Space,Taylor Swift
35976,2921,11/15/14,32,Thriller,Michael Jackson
35984,2922,11/15/14,40,Hold You Down,DJ Khaled
36004,2923,11/22/14,20,The Heart Wants What It Wants,Selena Gomez
36017,2924,11/22/14,33,Day Drinking,Little Big Town
36022,2925,11/22/14,38,Only,Nicki Minaj
36023,2926,11/22/14,39,Lips Are Movin,Meghan Trainor
36046,2927,11/29/14,22,Riptide,Vance Joy
36064,2928,11/29/14,40,L.A.Love (La La),Fergie
36078,2929,12/6/14,14,Uptown Funk!,Mark Ronson
36086,2930,12/6/14,22,"Mary, Did You Know?",Pentatonix
36098,2931,12/6/14,34,Thinking Out Loud,Ed Sheeran
36104,2932,12/6/14,40,Stolen Dance,Milky Chance
36114,2933,12/13/14,10,The Hanging Tree,James Newton Howard
36117,2934,12/13/14,13,11-Jul,Beyonce Knowles
36132,2935,12/13/14,28,Night Changes,One Direction
36134,2936,12/13/14,30,Yellow Flicker Beat,Lorde
36135,2937,12/13/14,31,CoCo,O.T. Genasis
36144,2938,12/13/14,40,***Flawless,Beyonce Knowles
36174,2939,12/20/14,30,Make It Rain (From Sons Of Anarchy),Ed Sheeran
36217,2940,12/27/14,33,I Don't Mind,Usher
36221,2941,12/27/14,37,Shotgun Rider,Tim McGraw
36262,2942,1/3/15,40,Ghost,Ella Henderson
36298,2943,1/10/15,38,Sledgehammer,Fifth Harmony
36327,2944,1/17/15,27,Time Of Our Lives,Pitbull
36350,2945,1/24/15,12,Elastic Heart,"Sia, The Weeknd"
36367,2946,1/24/15,30,I Lived,OneRepublic
36369,2947,1/24/15,32,Ayo,Chris Brown
36383,2948,1/31/15,7,Sugar,Maroon 5
36406,2949,1/31/15,30,Heartbeat Song,Kelly Clarkson
36411,2950,1/31/15,35,Love Me Like You Do,Ellie Goulding
36412,2951,1/31/15,36,GDFR,"Flo Rida, Sage The Gemini"
36434,2952,2/7/15,18,Earned It,Weeknd
36445,2953,2/7/15,29,Style,Taylor Swift
36447,2954,2/7/15,31,She Knows,Ne-Yo
36451,2955,2/7/15,35,Prayer In C (Robin Schulz Remix),Lilly Wood
36452,2956,2/7/15,36,Take Your Time,Sam Hunt
36454,2957,2/7/15,38,FourFiveSeconds,"Rihanna, Kanye West"
36495,2958,2/14/15,39,Stuck On A Feeling,Prince Royce
36532,2959,2/21/15,36,Blessings,Big Sean
36560,2960,2/28/15,24,Somebody,Natalie La Rose
36597,2961,3/7/15,21,Energy,Drake
36606,2962,3/7/15,30,One Last Time,Ariana Grande
36627,2963,3/14/15,11,I Want You To Know,Zedd
36649,2964,3/14/15,33,Shut Up And Dance,Walk The Moon
36655,2965,3/14/15,39,Chains,Nick Jonas
36667,2966,3/21/15,11,All Day,Kanye West
36696,2967,3/21/15,40,Homegrown,Zac Brown Band
36702,2968,3/28/15,6,Lay Me Down,Sam Smith
36725,2969,3/28/15,29,Believe,Mumford
36743,2970,4/4/15,7,Trap Queen,Fetty Wap
36760,2971,4/4/15,24,Want To Want Me,Jason Derulo
36762,2972,4/4/15,26,Post To Be,"Omarion, Chris Brown"
36769,2973,4/4/15,33,Talking Body,Tove Lo
36776,2974,4/4/15,40,Dear Future Husband,Meghan Trainor
36798,2975,4/11/15,22,B**** Better Have My Money,Rihanna
36802,2976,4/11/15,26,Throw Sum Mo,Rae Sremmurd
36815,2977,4/11/15,39,Girl Crush,Little Big Town
36823,2978,4/18/15,7,See You Again,Wiz Khalifa
36893,2979,4/25/15,37,Worth It,Fifth Harmony
36896,2980,4/25/15,40,Where Are U Now,"Skrillex, Diplo"
36917,2981,5/2/15,21,Hey Mama,"David Guetta, Nicki Minaj"
36925,2982,5/2/15,29,I Really Like You,Carly Rae Jepsen
36930,2983,5/2/15,34,Slow Motion,Trey Songz
36971,2984,5/9/15,35,Budapest,George Ezra
36972,2985,5/9/15,36,Watch Me,Silento
37010,2986,5/16/15,34,You Know You Like It,DJ Snake
37011,2987,5/16/15,35,Hallelujah,Panic! At The Disco
37041,2988,5/23/15,25,Pretty Girls,Britney Spears
37053,2989,5/23/15,37,Sippin' On Fire,Florida Georgia Line
37076,2990,5/30/15,20,Cheerleader,OMI
37082,2991,5/30/15,26,Fight Song,Rachel Platten
37087,2992,5/30/15,31,Lean On,"Major Lazer, Snake"
37097,2993,6/6/15,1,Bad Blood,Taylor Swift
37108,2994,6/6/15,12,Kick The Dust Up,Luke Bryan
37119,2995,6/6/15,23,This Summer's Gonna Hurt Like A Mother!@#$^r,Maroon 5
37126,2996,6/6/15,30,Please,Sawyer Fredericks
37145,2997,6/13/15,9,Nasty Freestyle,T-Wayne
37152,2998,6/13/15,16,The Hills,Weeknd
37162,2999,6/13/15,26,Flex (Ooh Ooh Ooh),Rich Homie Quan
37168,3000,6/13/15,32,The Night Is Still Young,Nicki Minaj
37174,3001,6/13/15,38,Sangria,Blake Shelton
37209,3002,6/20/15,33,Bright,Echosmith
37228,3003,6/27/15,12,"Honey, I'm Good",Andy Grammer
37234,3004,6/27/15,18,Can't Feel My Face,Weeknd
37287,3005,7/4/15,31,Photograph,Ed Sheeran
37303,3006,7/11/15,7,Good For You,Selena Gomez
37326,3007,7/11/15,30,Classic Man,Jidenna
37363,3008,7/18/15,27,All Eyes On You,"Meek Mill, Chris Brown"
37367,3009,7/18/15,31,679,Fetty Wap
37369,3010,7/18/15,33,Cool For The Summer,Demi Lovato
37376,3011,7/18/15,40,Uma Thurman,Fall Out Boy
37416,3012,7/25/15,40,House Party,Sam Hunt
37454,3013,8/1/15,38,Fun,Pitbull
37465,3014,8/8/15,9,My Way,Fetty Wap
37476,3015,8/8/15,20,She's Kinda Hot,5 Seconds Of Summer
37530,3016,8/15/15,34,Marvin Gaye,Charlie Puth
37532,3017,8/15/15,36,R.I.C.O.,Meek Mill
37533,3018,8/15/15,37,Stitches,Shawn Mendes
37539,3019,8/22/15,3,Drag Me Down,One Direction
37555,3020,8/22/15,19,Back To Back,Drake
37566,3021,8/22/15,30,Locked Away,R. City
37600,3022,8/29/15,25,Loving You Easy,Zac Brown Band
37604,3023,8/29/15,29,Again,Fetty Wap
37609,3024,8/29/15,34,Crash And Burn,Thomas Rhett
37645,3025,9/5/15,29,Hotline Bling,Drake
37651,3026,9/5/15,35,Straight Outta Compton,N.W.A.
37697,3027,9/19/15,1,What Do You Mean?,Justin Bieber
37705,3028,9/19/15,9,Wildest Dreams,Taylor Swift
37708,3029,9/19/15,12,Downtown,Macklemore
37769,3030,9/26/15,33,Love Myself,Hailee Steinfeld
37806,3031,10/3/15,30,Ex's &amp; Oh's,Elle King
37814,3032,10/3/15,38,Strip It Down,Luke Bryan
37832,3033,10/10/15,16,On My Mind,Ellie Goulding
37843,3034,10/10/15,27,Where Ya At,Future
37850,3035,10/10/15,34,How Deep Is Your Love,Calvin Harris
37853,3036,10/10/15,37,"John Cougar, John Deere, John 3:16",Keith Urban
37856,3037,10/10/15,40,Like I'm Gonna Lose You,Meghan Trainor
37872,3038,10/17/15,16,Jumpman,Drake
37895,3039,10/17/15,39,Here,Alessia Cara
37896,3040,10/17/15,40,Levels,Nick Jonas
37926,3041,10/24/15,30,Same Old Love,Selena Gomez
37935,3042,10/24/15,39,Antidote,Travis Scott
37936,3043,10/24/15,40,White Iverson,Post Malone
38005,3044,11/7/15,29,Confident,Demi Lovato
38017,3045,11/14/15,1,Hello,Adele
38018,3046,11/14/15,2,Sorry,Justin Bieber
38062,3047,11/21/15,6,Focus,Ariana Grande
38076,3048,11/21/15,20,Tennessee Whiskey,Chris Stapleton
38120,3049,11/28/15,24,I'll Show You,Justin Bieber
38131,3050,11/28/15,35,Perfect,One Direction
38140,3051,12/5/15,4,Love Yourself,Justin Bieber
38153,3052,12/5/15,17,WTF (Where They From),Missy Elliott
38163,3053,12/5/15,27,Great Is Thy Faithfulness,Jordan Smith
38164,3054,12/5/15,28,The Feeling,Justin Bieber
38166,3055,12/5/15,30,I'm Comin' Over,Chris Young
38169,3056,12/5/15,33,Don't,Bryson Tiller
38191,3057,12/12/15,15,When We Were Young,Adele
38206,3058,12/12/15,30,Say It,Tory Lanez
38207,3059,12/12/15,31,Break Up In A Small Town,Sam Hunt
38248,3060,12/19/15,32,In The Night,Weeknd
38254,3061,12/19/15,38,No Role Modelz,J. Cole
38282,3062,12/26/15,26,"Me, Myself &amp; I",G-Eazy
38284,3063,12/26/15,28,Adventure Of A Lifetime,Coldplay
38288,3064,12/26/15,32,Somebody To Love,Jordan Smith
38316,3065,1/2/16,20,Burning House,Cam
38323,3066,1/2/16,27,Mary Did You Know,Jordan Smith
38327,3067,1/2/16,31,Rockin' Around The Christmas Tree,Brenda Lee
38333,3068,1/2/16,37,Hide Away,Daya
38363,3069,1/9/16,27,Hit The Quan,iLoveMemphis
38366,3070,1/9/16,30,I Know What You Did Last Summer,Shawn Mendes
38386,3071,1/16/16,10,Stressed Out,Twenty One Pilots
38436,3072,1/23/16,20,Cake By The Ocean,DNCE
38439,3073,1/23/16,23,My House (EP),Flo Rida
38441,3074,1/23/16,25,Stand By You,Rachel Platten
38445,3075,1/23/16,29,Down In The DM,Yo Gotti
38447,3076,1/23/16,31,Exchange,Bryson Tiller
38510,3077,2/6/16,14,Hands To Myself,Selena Gomez
38542,3078,2/13/16,6,Roses,Chainsmokers
38543,3079,2/13/16,7,Work,Rihanna
38576,3080,2/13/16,40,Back To Sleep,Chris Brown
38577,3081,2/20/16,1,Pillowtalk,Zayn Malik
38582,3082,2/20/16,6,Summer Sixteen,Drake
38643,3083,2/27/16,27,I Took A Pill In Ibiza,Mike Posner
38684,3084,3/5/16,30,Let It Go,James Bay
38690,3085,3/5/16,36,2 Phones,Kevin Gates
38715,3086,3/12/16,22,Oui,Jeremih
38730,3087,3/12/16,37,Something In The Way You Move,Ellie Goulding
38740,3088,3/19/16,7,Piece By Piece,Kelly Clarkson
38742,3089,3/19/16,10,Work From Home,Fifth Harmony
38760,3090,3/19/16,28,Never Forget You,Zara Larsson
38772,3091,3/19/16,40,You Should Be Here,Cole Swindell
38781,3092,3/26/16,10,NO,Meghan Trainor
38808,3093,3/26/16,37,Low Life,Future
38811,3094,3/26/16,39,Drunk On Your Love,Brett Eldredge
38820,3095,4/2/16,9,Dangerous Woman,Ariana Grande
38829,3096,4/2/16,18,Youth,Troye Sivan
38840,3097,4/2/16,29,Panda,Desiigner
38849,3098,4/2/16,38,Came Here To Forget,Blake Shelton
38851,3099,4/2/16,40,Like I Would,Zayn Malik
38877,3100,4/9/16,27,Don't Let Me Down,Chainsmokers
38889,3101,4/9/16,39,Be Alright,Ariana Grande
38890,3102,4/9/16,40,Team,Iggy Azalea
38909,3103,4/16/16,20,Cheap Thrills,Sia
38910,3104,4/16/16,21,Close,Nick Jonas
38929,3105,4/16/16,40,Somewhere On A Beach,Dierks Bentley
38939,3106,4/23/16,11,Pop Style,Drake
38949,3107,4/23/16,22,Humble And Kind,Tim McGraw
38959,3108,4/23/16,33,Die A Happy Man,Thomas Rhett
38960,3109,4/23/16,34,Father Stretch My Hands Pt. 1,Kanye West
39000,3110,4/30/16,37,Think Of You,Chris Young
39011,3111,5/7/16,10,Purple Rain,Prince
39020,3112,5/7/16,19,When Doves Cry,Prince
39022,3113,5/7/16,21,Kiss,Prince
39030,3114,5/7/16,30,Little Red Corvette,Prince
39033,3115,5/7/16,33,Just Like Fire,P!nk
39046,3116,5/14/16,8,Formation,Beyonce Knowles
39048,3117,5/14/16,10,Sorry,Beyonce Knowles
39049,3118,5/14/16,11,Hold Up,Beyonce Knowles
39052,3119,5/14/16,14,6 Inch,Beyonce Knowles
39058,3120,5/14/16,20,Don't Hurt Yourself,Beyonce Knowles
39062,3121,5/14/16,24,Raspberry Beret,Prince
39066,3122,5/14/16,28,Freedom,Beyonce Knowles
39068,3123,5/14/16,30,Pray You Catch Me,Beyonce Knowles
39069,3124,5/14/16,31,All Night,Beyonce Knowles
39074,3125,5/14/16,36,I Would Die 4 U,Prince
39082,3126,5/21/16,6,This Is What You Came For,Calvin Harris
39092,3127,5/21/16,16,H.O.L.Y.,Florida Georgia Line
39099,3128,5/21/16,23,My Boo,Ghost Town DJ's
39101,3129,5/21/16,25,Hype,Drake
39102,3130,5/21/16,26,Controlla,Drake
39107,3131,5/21/16,31,Grammys,Drake
39110,3132,5/21/16,34,One Call Away,Charlie Puth
39111,3133,5/21/16,35,Still Here,Drake
39117,3134,5/28/16,1,Can't Stop The Feeling!,Justin Timberlake
39142,3135,5/28/16,28,Lost Boy,Ruth B
39143,3136,5/28/16,29,Don't Mind,Kent Jones
39144,3137,5/28/16,30,Cut It,O.T. Genasis
39154,3138,5/28/16,40,Too Good,Drake
39160,3139,6/4/16,8,Needed Me,Rihanna
39184,3140,6/4/16,32,Middle,DJ Snake
39185,3141,6/4/16,33,Ride,Twenty One Pilots
39188,3142,6/4/16,36,Me Too,Meghan Trainor
39210,3143,6/11/16,20,Send My Love (To Your New Lover),Adele
39223,3144,6/11/16,33,All The Way Up,Fat Joe
39280,3145,6/25/16,14,For Free,DJ Khaled
39283,3146,6/25/16,17,Treat You Better,Shawn Mendes
39306,3147,6/25/16,40,Wicked,Future
39336,3148,7/2/16,32,Never Be Like You,Flume
39337,3149,7/2/16,33,"Huntin', Fishin' &amp; Lovin' Every Day",Luke Bryan
39339,3150,7/2/16,35,Unsteady,X Ambassadors
39356,3151,7/9/16,14,Heathens,Twenty One Pilots
39378,3152,7/9/16,36,Kill Em With Kindness,Selena Gomez
39406,3153,7/16/16,26,Sucker For Pain,"Lil Wayne, Wiz Khalifa"
39411,3154,7/16/16,31,All In My Head (Flex),Fifth Harmony
39448,3155,7/23/16,30,M.I.L.F.$,Fergie
39455,3156,7/23/16,37,Into You,Ariana Grande
39484,3157,7/30/16,28,I Got The Keys,"DJ Khaled, Jay-Z"
39486,3158,7/30/16,30,We Don't Talk Anymore,Charlie Puth
39492,3159,7/30/16,36,Broccoli,D.R.A.M.
39504,3160,8/6/16,9,Rise,Katy Perry
39509,3161,8/6/16,14,Make Me...,Britney Spears
39523,3162,8/6/16,29,"I Hate U, I Love U",Gnash
39532,3163,8/6/16,38,Gold,Kiiara
39534,3164,8/6/16,40,Vice,Miranda Lambert
39536,3165,8/13/16,2,Cold Water,"Major Lazer, Justin Bieber"
39566,3166,8/13/16,34,THat Part,ScHoolboy Q
39578,3167,8/20/16,7,Closer,Chainsmokers
39595,3168,8/20/16,24,Setting The World On Fire,Kenny Chesney
39601,3169,8/20/16,31,No Shopping,French Montana
39618,3170,8/27/16,9,Let Me Love You,DJ Snake
39640,3171,8/27/16,31,Purple Lamborghini,Skrillex
39646,3172,8/27/16,38,Luv,Tory Lanez
39676,3173,9/3/16,30,Hymn For The Weekend,Coldplay
39679,3174,9/3/16,33,"Sit Still, Look Pretty",Daya
39750,3175,9/17/16,29,Side To Side,Ariana Grande
39757,3176,9/17/16,36,Mama Said,Lukas Graham
39788,3177,9/24/16,29,Tiimmy Turner,Desiigner
39790,3178,9/24/16,31,Peter Pan,Kelsea Ballerini
39797,3179,9/24/16,38,Pick Up The Phone,Young Thug
39810,3180,10/1/16,11,Perfect Illusion,Lady Gaga
39817,3181,10/1/16,19,The Greatest,Sia
39857,3182,10/8/16,21,Forever Country,"Artists Of Then, Now"
39860,3183,10/8/16,24,My Way,Calvin Harris
39869,3184,10/8/16,34,Starboy,Weeknd
39906,3185,10/15/16,33,OOOUUU,Young M.A
39911,3186,10/15/16,38,Chill Bill,Rob $tone
39930,3187,10/22/16,17,All We Know,Chainsmokers
39934,3188,10/22/16,21,This Town,Niall Horan
39946,3189,10/22/16,35,Black Beatles,Rae Sremmurd
39948,3190,10/22/16,37,In The Name Of Love,Martin Garrix
39950,3191,10/22/16,39,24K Magic,Bruno Mars
39966,3192,10/29/16,15,Juju On That Beat (TZ Anthem),Zay Hilfigerrr
39981,3193,10/29/16,31,Caroline,Amine
39988,3194,10/29/16,38,Blue Ain't Your Color,Keith Urban
40045,3195,11/12/16,18,Fake Love,Drake
40053,3196,11/12/16,27,Hallelujah,Pentatonix
40065,3197,11/12/16,39,May We All,Florida Georgia Line
40113,3198,11/26/16,8,Don't Wanna Know,Maroon 5
40118,3199,11/26/16,13,Used To This,Future
40132,3200,11/26/16,27,Starving,"Hailee Steinfeld, Grey"
40138,3201,11/26/16,34,X,21 Savage
40140,3202,11/26/16,36,Do You Mind,DJ Khaled
40174,3203,12/3/16,30,All Time Low,Jon Bellion
40181,3204,12/3/16,37,Love Me Now,John Legend
40209,3205,12/10/16,25,Bad Things,Machine Gun Kelly
40212,3206,12/10/16,28,Love On The Brain,Rihanna
40215,3207,12/10/16,31,Mercy,Shawn Mendes
40216,3208,12/10/16,32,Party Monster,Weeknd
40238,3209,12/17/16,14,I Feel It Coming,Weeknd
40246,3210,12/17/16,22,Sidewalks,Weeknd
40252,3211,12/17/16,28,Reminder,Weeknd
40254,3212,12/17/16,30,Six Feet Under,Weeknd
40286,3213,12/24/16,22,Bad And Boujee,Migos
40298,3214,12/24/16,34,Bounce Back,Big Sean
40310,3215,12/31/16,6,I Don't Wanna Live Forever,Zayn
40311,3216,12/31/16,7,Deja Vu,J. Cole
40312,3217,12/31/16,8,Immortal,J. Cole
40314,3218,12/31/16,10,Neighbors,J. Cole
40318,3219,12/31/16,14,Change,J. Cole
40320,3220,12/31/16,16,She's Mine Pt.1,J. Cole
40321,3221,12/31/16,17,For Whom The Bell Tolls,J. Cole
40324,3222,12/31/16,20,Ville Mentality,J. Cole
40326,3223,12/31/16,22,4 Your Eyez Only,J. Cole
40331,3224,12/31/16,27,Foldin Clothes,J. Cole
40333,3225,12/31/16,29,She's Mine Pt. 2,J. Cole
