week,position,song,artist
1999-12-27 00:00:00,32,"4,5,6",Sole Featuring J.t. Money And Kandi
1999-12-27 00:00:00,33,Dancin',Guy
1999-12-27 00:00:00,34,Stay The Night,IMX
1999-12-27 00:00:00,35,Caught Out There,Kelis
1999-12-27 00:00:00,36,You Can Do It,Ice Cube
1999-12-27 00:00:00,37,15 Minutes,Marc Nelson
1999-12-27 00:00:00,38,The Rockafeller Skank,Fatboy Slim
1999-12-27 00:00:00,39,Deck The Halls,SheDaisy
1999-12-27 00:00:00,40,If You Love Me,Mint Condition
2000-01-03 00:00:00,1,I Knew I Loved You,Savage Garden
2000-01-03 00:00:00,2,Smooth,Santana &amp; Rob Thomas
2000-01-03 00:00:00,3,Back At One,Brian McKnight
2000-01-03 00:00:00,4,My Love Is Your Love,Whitney Houston
2000-01-03 00:00:00,5,I Need To Know,Marc Anthony
2000-01-03 00:00:00,6,What A Girl Wants,Christina Aguilera
2000-01-03 00:00:00,7,I Wanna Love You Forever,Jessica Simpson
2000-01-03 00:00:00,8,Waiting For Tonight,Jennifer Lopez
2000-01-03 00:00:00,9,Then The Morning Comes,Smash Mouth
2000-01-03 00:00:00,10,Bring It All To Me,Blaque
2000-01-03 00:00:00,11,Blue (da Ba Dee),Eiffel 65
2000-01-03 00:00:00,12,Steal My Sunshine,Len
2000-01-03 00:00:00,13,Meet Virginia,Train
2000-01-03 00:00:00,14,Mambo No.5 (a Little Bit Of...),Lou Bega
2000-01-03 00:00:00,15,That's The Way It Is,Celine Dion
2000-01-03 00:00:00,16,Unpretty,TLC
2000-01-03 00:00:00,17,Girl On Tv,LFO
2000-01-03 00:00:00,18,U Know What's Up,Donell Jones
2000-01-03 00:00:00,19,Shake Your Bon-Bon,Ricky Martin
2000-01-03 00:00:00,20,Hanginaround,Counting Crows
2000-01-03 00:00:00,21,Learn To Fly,Foo Fighters
2000-01-03 00:00:00,22,Auld Lang Syne,Kenny G
2000-01-03 00:00:00,23,Where My Girls At?,702
2000-01-03 00:00:00,24,The Rhythm Divine,Enrique Iglesias
2000-01-03 00:00:00,25,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-01-03 00:00:00,26,(You Drive Me) Crazy,Britney Spears
2000-01-03 00:00:00,27,Will 2k,Will Smith &amp; K-Ci
2000-01-03 00:00:00,28,Don't Say You Love Me,M2M
2000-01-03 00:00:00,29,The Christmas Song,Christina Aguilera
2000-01-03 00:00:00,30,He Can't Love You,Jagged Edge
2000-01-03 00:00:00,31,24/7,Kevon Edmonds
2000-01-03 00:00:00,32,Larger Than Life,Backstreet Boys
2000-01-03 00:00:00,33,"4,5,6",Sole Featuring J.t. Money And Kandi
2000-01-03 00:00:00,34,Dancin',Guy
2000-01-03 00:00:00,35,Stay The Night,IMX
2000-01-03 00:00:00,36,You Can Do It,Ice Cube
2000-01-03 00:00:00,37,This Gift,98 Degrees
2000-01-03 00:00:00,38,Caught Out There,Kelis
2000-01-03 00:00:00,39,Deck The Halls,SheDaisy
2000-01-03 00:00:00,40,15 Minutes,Marc Nelson
2000-01-10 00:00:00,1,I Knew I Loved You,Savage Garden
2000-01-10 00:00:00,2,Smooth,Santana &amp; Rob Thomas
2000-01-10 00:00:00,3,What A Girl Wants,Christina Aguilera
2000-01-10 00:00:00,4,Back At One,Brian McKnight
2000-01-10 00:00:00,5,My Love Is Your Love,Whitney Houston
2000-01-10 00:00:00,6,I Need To Know,Marc Anthony
2000-01-10 00:00:00,7,I Wanna Love You Forever,Jessica Simpson
2000-01-10 00:00:00,8,Bring It All To Me,Blaque
2000-01-10 00:00:00,9,Then The Morning Comes,Smash Mouth
2000-01-10 00:00:00,10,Blue (da Ba Dee),Eiffel 65
2000-01-10 00:00:00,11,Waiting For Tonight,Jennifer Lopez
2000-01-10 00:00:00,12,Steal My Sunshine,Len
2000-01-10 00:00:00,13,Meet Virginia,Train
2000-01-10 00:00:00,14,That's The Way It Is,Celine Dion
2000-01-10 00:00:00,15,Girl On Tv,LFO
2000-01-10 00:00:00,16,Mambo No.5 (a Little Bit Of...),Lou Bega
2000-01-10 00:00:00,17,Learn To Fly,Foo Fighters
2000-01-10 00:00:00,18,U Know What's Up,Donell Jones
2000-01-10 00:00:00,19,Unpretty,TLC
2000-01-10 00:00:00,20,Shake Your Bon-Bon,Ricky Martin
2000-01-10 00:00:00,21,Hanginaround,Counting Crows
2000-01-10 00:00:00,22,The Rhythm Divine,Enrique Iglesias
2000-01-10 00:00:00,23,(You Drive Me) Crazy,Britney Spears
2000-01-10 00:00:00,24,Auld Lang Syne,Kenny G
2000-01-10 00:00:00,25,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-01-10 00:00:00,26,Will 2k,Will Smith &amp; K-Ci
2000-01-10 00:00:00,27,Where My Girls At?,702
2000-01-10 00:00:00,28,Take A Picture,Filter
2000-01-10 00:00:00,29,He Can't Love You,Jagged Edge
2000-01-10 00:00:00,30,Don't Say You Love Me,M2M
2000-01-10 00:00:00,31,24/7,Kevon Edmonds
2000-01-10 00:00:00,32,You Can Do It,Ice Cube
2000-01-10 00:00:00,33,"4,5,6",Sole Featuring J.t. Money And Kandi
2000-01-10 00:00:00,34,Larger Than Life,Backstreet Boys
2000-01-10 00:00:00,35,Dancin',Guy
2000-01-10 00:00:00,36,Caught Out There,Kelis
2000-01-10 00:00:00,37,Stay The Night,IMX
2000-01-10 00:00:00,38,One Night Stand,J-Shin &amp; Latocha Scott
2000-01-10 00:00:00,39,G'd Up,Snoop Dogg Presents Tha Eastsidaz
2000-01-10 00:00:00,40,Big Deal,LeAnn Rimes
2000-01-17 00:00:00,1,I Knew I Loved You,Savage Garden
2000-01-17 00:00:00,2,What A Girl Wants,Christina Aguilera
2000-01-17 00:00:00,3,Smooth,Santana &amp; Rob Thomas
2000-01-17 00:00:00,4,Back At One,Brian McKnight
2000-01-17 00:00:00,5,My Love Is Your Love,Whitney Houston
2000-01-17 00:00:00,6,I Need To Know,Marc Anthony
2000-01-17 00:00:00,7,I Wanna Love You Forever,Jessica Simpson
2000-01-17 00:00:00,8,Blue (da Ba Dee),Eiffel 65
2000-01-17 00:00:00,9,Bring It All To Me,Blaque
2000-01-17 00:00:00,10,Then The Morning Comes,Smash Mouth
2000-01-17 00:00:00,11,Waiting For Tonight,Jennifer Lopez
2000-01-17 00:00:00,12,Meet Virginia,Train
2000-01-17 00:00:00,13,That's The Way It Is,Celine Dion
2000-01-17 00:00:00,14,Girl On Tv,LFO
2000-01-17 00:00:00,15,Steal My Sunshine,Len
2000-01-17 00:00:00,16,Learn To Fly,Foo Fighters
2000-01-17 00:00:00,17,Hanginaround,Counting Crows
2000-01-17 00:00:00,18,U Know What's Up,Donell Jones
2000-01-17 00:00:00,19,Shake Your Bon-Bon,Ricky Martin
2000-01-17 00:00:00,20,The Rhythm Divine,Enrique Iglesias
2000-01-17 00:00:00,21,Take A Picture,Filter
2000-01-17 00:00:00,22,Unpretty,TLC
2000-01-17 00:00:00,23,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-01-17 00:00:00,24,Mambo No.5 (a Little Bit Of...),Lou Bega
2000-01-17 00:00:00,25,Show Me The Meaning Of Being Lonely,Backstreet Boys
2000-01-17 00:00:00,26,He Can't Love You,Jagged Edge
2000-01-17 00:00:00,27,All The Small Things,Blink 182
2000-01-17 00:00:00,28,(You Drive Me) Crazy,Britney Spears
2000-01-17 00:00:00,29,Auld Lang Syne,Kenny G
2000-01-17 00:00:00,30,Don't Say You Love Me,M2M
2000-01-17 00:00:00,31,24/7,Kevon Edmonds
2000-01-17 00:00:00,32,You Can Do It,Ice Cube
2000-01-17 00:00:00,33,Caught Out There,Kelis
2000-01-17 00:00:00,34,Dancin',Guy
2000-01-17 00:00:00,35,One Night Stand,J-Shin &amp; Latocha Scott
2000-01-17 00:00:00,36,"4,5,6",Sole Featuring J.t. Money And Kandi
2000-01-17 00:00:00,37,Will 2k,Will Smith &amp; K-Ci
2000-01-17 00:00:00,38,G'd Up,Snoop Dogg Presents Tha Eastsidaz
2000-01-17 00:00:00,39,It Feels So Good,Sonique
2000-01-17 00:00:00,40,Stay The Night,IMX
2000-01-24 00:00:00,1,I Knew I Loved You,Savage Garden
2000-01-24 00:00:00,2,What A Girl Wants,Christina Aguilera
2000-01-24 00:00:00,3,Smooth,Santana &amp; Rob Thomas
2000-01-24 00:00:00,4,Blue (da Ba Dee),Eiffel 65
2000-01-24 00:00:00,5,My Love Is Your Love,Whitney Houston
2000-01-24 00:00:00,6,Back At One,Brian McKnight
2000-01-24 00:00:00,7,I Need To Know,Marc Anthony
2000-01-24 00:00:00,8,I Wanna Love You Forever,Jessica Simpson
2000-01-24 00:00:00,9,Bring It All To Me,Blaque
2000-01-24 00:00:00,10,Then The Morning Comes,Smash Mouth
2000-01-24 00:00:00,11,That's The Way It Is,Celine Dion
2000-01-24 00:00:00,12,Show Me The Meaning Of Being Lonely,Backstreet Boys
2000-01-24 00:00:00,13,Waiting For Tonight,Jennifer Lopez
2000-01-24 00:00:00,14,Meet Virginia,Train
2000-01-24 00:00:00,15,Girl On Tv,LFO
2000-01-24 00:00:00,16,Learn To Fly,Foo Fighters
2000-01-24 00:00:00,17,Take A Picture,Filter
2000-01-24 00:00:00,18,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-01-24 00:00:00,19,Hanginaround,Counting Crows
2000-01-24 00:00:00,20,The Rhythm Divine,Enrique Iglesias
2000-01-24 00:00:00,21,Steal My Sunshine,Len
2000-01-24 00:00:00,22,All The Small Things,Blink 182
2000-01-24 00:00:00,23,U Know What's Up,Donell Jones
2000-01-24 00:00:00,24,He Can't Love You,Jagged Edge
2000-01-24 00:00:00,25,Shake Your Bon-Bon,Ricky Martin
2000-01-24 00:00:00,26,You Can Do It,Ice Cube
2000-01-24 00:00:00,27,Falls Apart,Sugar Ray
2000-01-24 00:00:00,28,One Night Stand,J-Shin &amp; Latocha Scott
2000-01-24 00:00:00,29,24/7,Kevon Edmonds
2000-01-24 00:00:00,30,I Like It,Sammie
2000-01-24 00:00:00,31,Caught Out There,Kelis
2000-01-24 00:00:00,32,Don't Say You Love Me,M2M
2000-01-24 00:00:00,33,Unpretty,TLC
2000-01-24 00:00:00,34,Dancin',Guy
2000-01-24 00:00:00,35,G'd Up,Snoop Dogg Presents Tha Eastsidaz
2000-01-24 00:00:00,36,It Feels So Good,Sonique
2000-01-24 00:00:00,37,"4,5,6",Sole Featuring J.t. Money And Kandi
2000-01-24 00:00:00,38,Mambo No.5 (a Little Bit Of...),Lou Bega
2000-01-24 00:00:00,39,(You Drive Me) Crazy,Britney Spears
2000-01-24 00:00:00,40,If You Love Me,Mint Condition
2000-01-31 00:00:00,1,I Knew I Loved You,Savage Garden
2000-01-31 00:00:00,2,What A Girl Wants,Christina Aguilera
2000-01-31 00:00:00,3,Smooth,Santana &amp; Rob Thomas
2000-01-31 00:00:00,4,Blue (da Ba Dee),Eiffel 65
2000-01-31 00:00:00,5,Then The Morning Comes,Smash Mouth
2000-01-31 00:00:00,6,My Love Is Your Love,Whitney Houston
2000-01-31 00:00:00,7,All The Small Things,Blink 182
2000-01-31 00:00:00,8,Back At One,Brian McKnight
2000-01-31 00:00:00,9,I Need To Know,Marc Anthony
2000-01-31 00:00:00,10,Take A Picture,Filter
2000-01-31 00:00:00,11,Bring It All To Me,Blaque
2000-01-31 00:00:00,12,I Wanna Love You Forever,Jessica Simpson
2000-01-31 00:00:00,13,That's The Way It Is,Celine Dion
2000-01-31 00:00:00,14,Show Me The Meaning Of Being Lonely,Backstreet Boys
2000-01-31 00:00:00,15,Shake Your Bon-Bon,Ricky Martin
2000-01-31 00:00:00,16,Meet Virginia,Train
2000-01-31 00:00:00,17,Girl On Tv,LFO
2000-01-31 00:00:00,18,Waiting For Tonight,Jennifer Lopez
2000-01-31 00:00:00,19,Learn To Fly,Foo Fighters
2000-01-31 00:00:00,20,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-01-31 00:00:00,21,Hanginaround,Counting Crows
2000-01-31 00:00:00,22,The Rhythm Divine,Enrique Iglesias
2000-01-31 00:00:00,23,Falls Apart,Sugar Ray
2000-01-31 00:00:00,24,It Feels So Good,Sonique
2000-01-31 00:00:00,25,Bye Bye Bye,NSync
2000-01-31 00:00:00,26,Get It On Tonite,Montell Jordan
2000-01-31 00:00:00,27,He Can't Love You,Jagged Edge
2000-01-31 00:00:00,28,U Know What's Up,Donell Jones
2000-01-31 00:00:00,29,One Night Stand,J-Shin &amp; Latocha Scott
2000-01-31 00:00:00,30,I Like It,Sammie
2000-01-31 00:00:00,31,Amazed,Lonestar
2000-01-31 00:00:00,32,Never Let You Go,Third Eye Blind
2000-01-31 00:00:00,33,You Can Do It,Ice Cube
2000-01-31 00:00:00,34,From The Bottom Of My Broken Heart,Britney Spears
2000-01-31 00:00:00,35,Steal My Sunshine,Len
2000-01-31 00:00:00,36,G'd Up,Snoop Dogg Presents Tha Eastsidaz
2000-01-31 00:00:00,37,Caught Out There,Kelis
2000-01-31 00:00:00,38,Dancin',Guy
2000-01-31 00:00:00,39,24/7,Kevon Edmonds
2000-01-31 00:00:00,40,Say My Name,Destiny's Child
2000-02-07 00:00:00,1,I Knew I Loved You,Savage Garden
2000-02-07 00:00:00,2,What A Girl Wants,Christina Aguilera
2000-02-07 00:00:00,3,Smooth,Santana &amp; Rob Thomas
2000-02-07 00:00:00,4,Blue (da Ba Dee),Eiffel 65
2000-02-07 00:00:00,5,All The Small Things,Blink 182
2000-02-07 00:00:00,6,Then The Morning Comes,Smash Mouth
2000-02-07 00:00:00,7,Show Me The Meaning Of Being Lonely,Backstreet Boys
2000-02-07 00:00:00,8,Take A Picture,Filter
2000-02-07 00:00:00,9,My Love Is Your Love,Whitney Houston
2000-02-07 00:00:00,10,Bring It All To Me,Blaque
2000-02-07 00:00:00,11,Back At One,Brian McKnight
2000-02-07 00:00:00,12,I Need To Know,Marc Anthony
2000-02-07 00:00:00,13,That's The Way It Is,Celine Dion
2000-02-07 00:00:00,14,I Wanna Love You Forever,Jessica Simpson
2000-02-07 00:00:00,15,Thank God I Foound You,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
2000-02-07 00:00:00,16,Shake Your Bon-Bon,Ricky Martin
2000-02-07 00:00:00,17,Meet Virginia,Train
2000-02-07 00:00:00,18,Bye Bye Bye,NSync
2000-02-07 00:00:00,19,Never Let You Go,Third Eye Blind
2000-02-07 00:00:00,20,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-02-07 00:00:00,21,Falls Apart,Sugar Ray
2000-02-07 00:00:00,22,Girl On Tv,LFO
2000-02-07 00:00:00,23,Maria Maria,Santana &amp; The Product G&amp;B
2000-02-07 00:00:00,24,Learn To Fly,Foo Fighters
2000-02-07 00:00:00,25,It Feels So Good,Sonique
2000-02-07 00:00:00,26,Amazed,Lonestar
2000-02-07 00:00:00,27,Waiting For Tonight,Jennifer Lopez
2000-02-07 00:00:00,28,Get It On Tonite,Montell Jordan
2000-02-07 00:00:00,29,The Rhythm Divine,Enrique Iglesias
2000-02-07 00:00:00,30,From The Bottom Of My Broken Heart,Britney Spears
2000-02-07 00:00:00,31,Hanginaround,Counting Crows
2000-02-07 00:00:00,32,He Can't Love You,Jagged Edge
2000-02-07 00:00:00,33,Best Friend,Puff Daddy
2000-02-07 00:00:00,34,I Like It,Sammie
2000-02-07 00:00:00,35,G'd Up,Snoop Dogg Presents Tha Eastsidaz
2000-02-07 00:00:00,36,"Tricky,tricky",Lou Bega
2000-02-07 00:00:00,37,One Night Stand,J-Shin &amp; Latocha Scott
2000-02-07 00:00:00,38,Sexual (li Da Di),Amber
2000-02-07 00:00:00,39,Dancin',Guy
2000-02-07 00:00:00,40,U Know What's Up,Donell Jones
2000-02-14 00:00:00,1,What A Girl Wants,Christina Aguilera
2000-02-14 00:00:00,2,I Knew I Loved You,Savage Garden
2000-02-14 00:00:00,3,Show Me The Meaning Of Being Lonely,Backstreet Boys
2000-02-14 00:00:00,4,Smooth,Santana &amp; Rob Thomas
2000-02-14 00:00:00,5,Blue (da Ba Dee),Eiffel 65
2000-02-14 00:00:00,6,All The Small Things,Blink 182
2000-02-14 00:00:00,7,Bring It All To Me,Blaque
2000-02-14 00:00:00,8,Take A Picture,Filter
2000-02-14 00:00:00,9,My Love Is Your Love,Whitney Houston
2000-02-14 00:00:00,10,Back At One,Brian McKnight
2000-02-14 00:00:00,11,That's The Way It Is,Celine Dion
2000-02-14 00:00:00,12,Then The Morning Comes,Smash Mouth
2000-02-14 00:00:00,13,Bye Bye Bye,NSync
2000-02-14 00:00:00,14,I Need To Know,Marc Anthony
2000-02-14 00:00:00,15,Thank God I Foound You,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
2000-02-14 00:00:00,16,It Feels So Good,Sonique
2000-02-14 00:00:00,17,Never Let You Go,Third Eye Blind
2000-02-14 00:00:00,18,Maria Maria,Santana &amp; The Product G&amp;B
2000-02-14 00:00:00,19,I Wanna Love You Forever,Jessica Simpson
2000-02-14 00:00:00,20,Falls Apart,Sugar Ray
2000-02-14 00:00:00,21,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-02-14 00:00:00,22,Meet Virginia,Train
2000-02-14 00:00:00,23,Amazed,Lonestar
2000-02-14 00:00:00,24,Shake Your Bon-Bon,Ricky Martin
2000-02-14 00:00:00,25,From The Bottom Of My Broken Heart,Britney Spears
2000-02-14 00:00:00,26,Get It On Tonite,Montell Jordan
2000-02-14 00:00:00,27,The Rhythm Divine,Enrique Iglesias
2000-02-14 00:00:00,28,Girl On Tv,LFO
2000-02-14 00:00:00,29,Waiting For Tonight,Jennifer Lopez
2000-02-14 00:00:00,30,Best Friend,Puff Daddy
2000-02-14 00:00:00,31,He Can't Love You,Jagged Edge
2000-02-14 00:00:00,32,I Like It,Sammie
2000-02-14 00:00:00,33,Learn To Fly,Foo Fighters
2000-02-14 00:00:00,34,Another Dumb Blonde,Hoku
2000-02-14 00:00:00,35,One Night Stand,J-Shin &amp; Latocha Scott
2000-02-14 00:00:00,36,Everything You Want,Vertical Horizon
2000-02-14 00:00:00,37,G'd Up,Snoop Dogg Presents Tha Eastsidaz
2000-02-14 00:00:00,38,Dear Lie,TLC
2000-02-14 00:00:00,39,24/7,Kevon Edmonds
2000-02-14 00:00:00,40,"Tricky,tricky",Lou Bega
2000-02-21 00:00:00,1,What A Girl Wants,Christina Aguilera
2000-02-21 00:00:00,2,Show Me The Meaning Of Being Lonely,Backstreet Boys
2000-02-21 00:00:00,3,I Knew I Loved You,Savage Garden
2000-02-21 00:00:00,4,Smooth,Santana &amp; Rob Thomas
2000-02-21 00:00:00,5,Bye Bye Bye,NSync
2000-02-21 00:00:00,6,Blue (da Ba Dee),Eiffel 65
2000-02-21 00:00:00,7,All The Small Things,Blink 182
2000-02-21 00:00:00,8,Bring It All To Me,Blaque
2000-02-21 00:00:00,9,Amazed,Lonestar
2000-02-21 00:00:00,10,Take A Picture,Filter
2000-02-21 00:00:00,11,That's The Way It Is,Celine Dion
2000-02-21 00:00:00,12,From The Bottom Of My Broken Heart,Britney Spears
2000-02-21 00:00:00,13,Back At One,Brian McKnight
2000-02-21 00:00:00,14,Then The Morning Comes,Smash Mouth
2000-02-21 00:00:00,15,Thank God I Foound You,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
2000-02-21 00:00:00,16,It Feels So Good,Sonique
2000-02-21 00:00:00,17,I Need To Know,Marc Anthony
2000-02-21 00:00:00,18,Never Let You Go,Third Eye Blind
2000-02-21 00:00:00,19,Maria Maria,Santana &amp; The Product G&amp;B
2000-02-21 00:00:00,20,My Love Is Your Love,Whitney Houston
2000-02-21 00:00:00,21,Falls Apart,Sugar Ray
2000-02-21 00:00:00,22,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-02-21 00:00:00,23,Breathe,Faith Hill
2000-02-21 00:00:00,24,Meet Virginia,Train
2000-02-21 00:00:00,25,I Wanna Love You Forever,Jessica Simpson
2000-02-21 00:00:00,26,Get It On Tonite,Montell Jordan
2000-02-21 00:00:00,27,Everything You Want,Vertical Horizon
2000-02-21 00:00:00,28,Shake Your Bon-Bon,Ricky Martin
2000-02-21 00:00:00,29,I Like It,Sammie
2000-02-21 00:00:00,30,Girl On Tv,LFO
2000-02-21 00:00:00,31,Another Dumb Blonde,Hoku
2000-02-21 00:00:00,32,He Can't Love You,Jagged Edge
2000-02-21 00:00:00,33,The Rhythm Divine,Enrique Iglesias
2000-02-21 00:00:00,34,Best Friend,Puff Daddy
2000-02-21 00:00:00,35,One Night Stand,J-Shin &amp; Latocha Scott
2000-02-21 00:00:00,36,Dear Lie,TLC
2000-02-21 00:00:00,37,Learn To Fly,Foo Fighters
2000-02-21 00:00:00,38,G'd Up,Snoop Dogg Presents Tha Eastsidaz
2000-02-21 00:00:00,39,Say My Name,Destiny's Child
2000-02-21 00:00:00,40,Waiting For Tonight,Jennifer Lopez
2000-02-28 00:00:00,1,Bye Bye Bye,NSync
2000-02-28 00:00:00,2,Show Me The Meaning Of Being Lonely,Backstreet Boys
2000-02-28 00:00:00,3,I Knew I Loved You,Savage Garden
2000-02-28 00:00:00,4,What A Girl Wants,Christina Aguilera
2000-02-28 00:00:00,5,Amazed,Lonestar
2000-02-28 00:00:00,6,Smooth,Santana &amp; Rob Thomas
2000-02-28 00:00:00,7,All The Small Things,Blink 182
2000-02-28 00:00:00,8,That's The Way It Is,Celine Dion
2000-02-28 00:00:00,9,Blue (da Ba Dee),Eiffel 65
2000-02-28 00:00:00,10,Bring It All To Me,Blaque
2000-02-28 00:00:00,11,Take A Picture,Filter
2000-02-28 00:00:00,12,Maria Maria,Santana &amp; The Product G&amp;B
2000-02-28 00:00:00,13,It Feels So Good,Sonique
2000-02-28 00:00:00,14,Breathe,Faith Hill
2000-02-28 00:00:00,15,From The Bottom Of My Broken Heart,Britney Spears
2000-02-28 00:00:00,16,Then The Morning Comes,Smash Mouth
2000-02-28 00:00:00,17,Back At One,Brian McKnight
2000-02-28 00:00:00,18,Thank God I Foound You,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
2000-02-28 00:00:00,19,Never Let You Go,Third Eye Blind
2000-02-28 00:00:00,20,I Need To Know,Marc Anthony
2000-02-28 00:00:00,21,Falls Apart,Sugar Ray
2000-02-28 00:00:00,22,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-02-28 00:00:00,23,My Love Is Your Love,Whitney Houston
2000-02-28 00:00:00,24,Everything You Want,Vertical Horizon
2000-02-28 00:00:00,25,American Pie,Madonna
2000-02-28 00:00:00,26,Say My Name,Destiny's Child
2000-02-28 00:00:00,27,Get It On Tonite,Montell Jordan
2000-02-28 00:00:00,28,I Like It,Sammie
2000-02-28 00:00:00,29,There You Go,P!nk
2000-02-28 00:00:00,30,Meet Virginia,Train
2000-02-28 00:00:00,31,Another Dumb Blonde,Hoku
2000-02-28 00:00:00,32,One Night Stand,J-Shin &amp; Latocha Scott
2000-02-28 00:00:00,33,Dear Lie,TLC
2000-02-28 00:00:00,34,He Can't Love You,Jagged Edge
2000-02-28 00:00:00,35,Best Friend,Puff Daddy
2000-02-28 00:00:00,36,Shake Your Bon-Bon,Ricky Martin
2000-02-28 00:00:00,37,Still In My Heart,Tracie Spencer
2000-02-28 00:00:00,38,Don't Say You Love Me,M2M
2000-02-28 00:00:00,39,Only God Knows Why,Kid Rock
2000-02-28 00:00:00,40,Girl On Tv,LFO
2000-03-06 00:00:00,1,Bye Bye Bye,NSync
2000-03-06 00:00:00,2,Show Me The Meaning Of Being Lonely,Backstreet Boys
2000-03-06 00:00:00,3,That's The Way It Is,Celine Dion
2000-03-06 00:00:00,4,I Knew I Loved You,Savage Garden
2000-03-06 00:00:00,5,Amazed,Lonestar
2000-03-06 00:00:00,6,Smooth,Santana &amp; Rob Thomas
2000-03-06 00:00:00,7,What A Girl Wants,Christina Aguilera
2000-03-06 00:00:00,8,All The Small Things,Blink 182
2000-03-06 00:00:00,9,Maria Maria,Santana &amp; The Product G&amp;B
2000-03-06 00:00:00,10,Blue (da Ba Dee),Eiffel 65
2000-03-06 00:00:00,11,Take A Picture,Filter
2000-03-06 00:00:00,12,Bring It All To Me,Blaque
2000-03-06 00:00:00,13,Breathe,Faith Hill
2000-03-06 00:00:00,14,It Feels So Good,Sonique
2000-03-06 00:00:00,15,Never Let You Go,Third Eye Blind
2000-03-06 00:00:00,16,From The Bottom Of My Broken Heart,Britney Spears
2000-03-06 00:00:00,17,Back At One,Brian McKnight
2000-03-06 00:00:00,18,Then The Morning Comes,Smash Mouth
2000-03-06 00:00:00,19,Falls Apart,Sugar Ray
2000-03-06 00:00:00,20,Thank God I Foound You,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
2000-03-06 00:00:00,21,I Need To Know,Marc Anthony
2000-03-06 00:00:00,22,Everything You Want,Vertical Horizon
2000-03-06 00:00:00,23,American Pie,Madonna
2000-03-06 00:00:00,24,Say My Name,Destiny's Child
2000-03-06 00:00:00,25,Hot Boyz,Missy 'Misdemeanor' Elliott
2000-03-06 00:00:00,26,My Love Is Your Love,Whitney Houston
2000-03-06 00:00:00,27,There You Go,P!nk
2000-03-06 00:00:00,28,Get It On Tonite,Montell Jordan
2000-03-06 00:00:00,29,Only God Knows Why,Kid Rock
2000-03-06 00:00:00,30,I Like It,Sammie
2000-03-06 00:00:00,31,Another Dumb Blonde,Hoku
2000-03-06 00:00:00,32,Dear Lie,TLC
2000-03-06 00:00:00,33,I Learned From The Best,Whitney Houston
2000-03-06 00:00:00,34,One Night Stand,J-Shin &amp; Latocha Scott
2000-03-06 00:00:00,35,Still In My Heart,Tracie Spencer
2000-03-06 00:00:00,36,He Can't Love You,Jagged Edge
2000-03-06 00:00:00,37,U Don't Love Me,Kumbia Kings Featuring A.B. Quintanilla
2000-03-06 00:00:00,38,Shake Your Bon-Bon,Ricky Martin
2000-03-06 00:00:00,39,I Try,Macy Gray
2000-03-06 00:00:00,40,Best Friend,Puff Daddy
2000-03-13 00:00:00,1,Bye Bye Bye,NSync
2000-03-13 00:00:00,2,Show Me The Meaning Of Being Lonely,Backstreet Boys
